,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27
MSCI_EM_lag1d,0.005683345,0.051332556,0.06734334,0.005540312,-0.08440157,-0.03676017,0.056760773,0.006824284,-0.0009713114,-0.010012367,0.011434289,0.05333369,0.026935274,-0.027413331,-0.0008715868,-0.01630634,0.023506176,-0.0081721125,-0.014163017,-0.0021066433,0.004833046,0.00876708,-0.028432924,0.02302219,-0.027764663,-0.0131577365,0.026200583
MSCI_EM_lag5d,0.006797483,0.052533068,0.06354948,0.006407042,-0.082209244,-0.044635907,0.059444726,0.0043976,-0.0044747028,-0.013950956,0.017002214,0.048950035,0.024168875,-0.025908269,0.00831439,-0.014241442,0.030547924,-0.0053478573,-0.011269508,0.0001629294,0.0025504152,0.009879761,-0.026446814,0.025537422,-0.039393872,-0.0060707442,0.018776314
MSCI_EM_lag21d,0.010459632,0.05679474,0.0498866,0.013396595,-0.065820135,-0.061385747,0.069489345,0.0043214196,-0.007870107,-0.009123722,0.009590738,0.037923887,0.031845458,-0.016687697,0.052660096,-0.010791823,0.033944394,-0.0029351006,-0.03987996,0.0025708945,-0.0020281267,0.0019252489,0.013701484,0.046668854,-0.04475962,-0.023719842,-0.029182216
MSCI_Global_lag1d,0.062581256,-0.027850384,0.055081412,0.0019706178,-0.053281073,-0.021497335,0.062569395,0.01731361,0.015695583,-0.0006077402,0.0031135655,0.01572005,-0.005619182,-0.0040223435,-0.0032116924,0.0015630921,0.01408742,0.0102315005,-0.002011419,0.009647226,-0.00047469087,0.0020908548,0.0052127102,-0.013060717,-0.0031288455,-0.0093110325,0.013017374
MSCI_Global_lag5d,0.06311915,-0.027564047,0.053324282,0.0019602147,-0.05208466,-0.02445537,0.06446846,0.015788427,0.014076573,-0.0040560486,0.0052663838,0.01402612,-0.0055992072,-0.005476586,0.0025415064,0.0040852907,0.015100207,0.009821854,-0.0017982698,0.010296951,0.00013485909,0.0012020499,0.0074186805,-0.015890358,-0.010572894,-0.0015641478,0.013333385
MSCI_Global_lag21d,0.06470601,-0.02654678,0.046360146,0.0033860994,-0.042694576,-0.031450253,0.07119389,0.014183656,0.014985659,-0.0091418605,-0.0012674119,0.0104600545,0.008438371,-0.0006729567,0.029004904,0.011110204,0.016596451,0.0017097271,-0.025245355,0.006270385,-0.005172716,-0.009183811,0.034333568,-0.009764554,-0.018311722,0.01227213,-0.009334164
Nikkei225_lag1d,0.06110569,-0.041846603,0.05590167,0.0048300144,-0.03946605,-0.014168354,0.025131715,0.009006686,0.006462587,0.010118791,-0.0012446077,-0.014699121,0.00329789,0.029924331,0.0143051585,-0.007818865,-0.020512417,0.0069783623,-0.002779944,-0.016668463,-0.007270103,0.0009252377,-0.025322832,0.018350372,-0.03172984,0.0072863568,0.02676946
Nikkei225_lag5d,0.06151068,-0.04166201,0.054776438,0.0053758686,-0.038322512,-0.017431734,0.026554853,0.008755396,0.004289447,0.005955188,-0.00090327073,-0.01595836,0.0014587947,0.029711753,0.017580096,-0.00624235,-0.02199737,0.006361901,0.00051262614,-0.01424305,-0.007350556,8.6816726e-05,-0.02530074,0.01727907,-0.041705742,0.013558517,0.025322068
Nikkei225_lag21d,0.06235841,-0.041048616,0.04963919,0.007146249,-0.0349625,-0.025815992,0.03142753,0.008688695,0.004866355,-0.0008907923,-0.01112242,-0.020609079,0.002794406,0.028910747,0.0357968,-0.0058094193,-0.02457143,-0.0023337705,-0.016835153,-0.008304899,-0.010200705,-0.010160317,0.004060492,0.018853227,-0.050176084,0.013800696,0.0047812094
EuroStoxx50_lag1d,0.059861865,-0.03879301,0.05177312,0.009107325,-0.044624098,-0.0089175105,0.05535347,-0.007818439,-0.009509532,0.0067578973,-0.02990517,-0.014568465,-0.024554314,-0.024546556,-0.03145797,0.010202857,-0.007567598,0.017058238,0.0024494852,-0.032985404,0.014052192,0.005851915,-0.0027210808,-0.033118647,-0.0032035855,0.013028958,-0.0061432687
EuroStoxx50_lag5d,0.06013439,-0.03866407,0.050039433,0.0102317985,-0.043938246,-0.012586665,0.057429813,-0.009164451,-0.009900728,0.0017280843,-0.027996829,-0.014409061,-0.025803758,-0.025493003,-0.02432936,0.013957372,-0.0055245976,0.016159961,0.0010702105,-0.0321927,0.015178972,0.002529802,-0.0022923732,-0.038546566,-0.013171878,0.021435354,-0.0069753225
EuroStoxx50_lag21d,0.06028665,-0.03857979,0.041817825,0.014871141,-0.038059995,-0.024181798,0.06364088,-0.009097867,-0.0014343763,-0.0063555436,-0.034279685,-0.011920711,-0.019089408,-0.015283512,0.013433491,0.02861039,0.0048319492,0.002899139,-0.032251954,-0.0333534,0.007558074,-0.014367051,0.034157068,-0.03551725,-0.028525773,0.027504377,-0.030988952
Platts_HFO380_SIN_ext_USD_t_roll21d,0.076703414,0.008634144,-0.014756222,-0.0061969673,0.014988326,0.012522609,-0.00028226554,-0.06435767,-0.016109932,-0.04557312,0.0035608287,0.0058980817,0.0054898914,0.026976096,0.054704033,0.05718105,0.024169842,0.022792516,0.014014946,-0.0011283918,-0.024173027,0.010416425,-0.011366946,-0.016449954,0.017511427,-0.015511204,0.019608023
Platts_HFO380_SIN_ext_USD_t_roll42d,0.07697878,0.0041296273,-0.025332002,0.0057971794,0.015880315,0.007041408,-0.004965913,-0.05624434,-0.016634043,-0.035261076,-0.009817958,0.022741782,0.024953479,0.040904656,0.055716872,0.04838931,0.0070314715,0.012433768,0.0028768722,-0.008766791,-0.015434742,0.011250225,-0.0026841878,-0.021222891,0.0259504,-0.022341786,0.006915616
Bunker_HSFO380_CLRK_W_USD_t_roll21d,0.07605855,0.008081152,-0.01749865,-0.0039695837,0.015209537,0.01006914,-0.0012174016,-0.065822765,-0.019270197,-0.049721394,0.00311943,0.008626998,0.01083847,0.030939085,0.050813705,0.0568991,0.023941295,0.029149814,0.012445581,-0.0050571887,-0.023302337,0.008040372,-0.008680694,-0.017030897,0.011962505,-0.01265197,0.018427014
Bunker_HSFO380_CLRK_W_USD_t_roll42d,0.07629934,0.0034952143,-0.027802443,0.007109301,0.015985487,0.005970317,-0.0057423837,-0.0576374,-0.019076018,-0.03728499,-0.011078214,0.02517341,0.027911477,0.043060284,0.053630978,0.047020227,0.006614535,0.012385109,0.0025428936,-0.012620148,-0.014083312,0.0065901857,-0.0013492677,-0.022312228,0.022251809,-0.020619083,0.0061048884
IronOre_roll21d,0.014442561,0.068858616,0.05001874,-0.0218928,-0.00993047,-0.07820869,-0.050564826,-0.0050147506,0.004044526,0.038194653,-0.003951018,-0.03259879,0.013163253,0.008058085,0.014217251,-0.0018414581,-0.0042700977,-0.00069309084,0.02767042,0.023718026,-0.011481032,-0.03995798,0.023177978,-0.023755776,0.009661811,-0.008260117,0.0006022849
IronOre_roll42d,0.019241182,0.07145937,0.04400125,-0.0038502482,-0.0057353815,-0.07111285,-0.044296686,-0.006969119,0.012255498,0.055374775,0.0045748176,-0.03687607,0.0106441695,0.0011336646,0.016782371,-0.0063165724,-0.00413348,-0.008515599,0.02087416,0.011270739,-0.012637393,-0.016185973,0.015162896,-0.01415883,0.0059828446,-0.009190896,0.004326472
TF_AUS_CHN_IronOre_MT_roll21d,-0.06877096,-0.016614137,0.0022048522,0.024334727,0.00747528,0.055005953,-0.042125247,-0.0018088629,0.0054712067,-0.02411089,-0.016529359,0.007934013,-0.028368315,0.01735753,0.016477043,0.093537346,0.03359698,0.017075822,-0.010291137,0.0075427163,0.0076612616,-0.01975077,0.0057806326,-0.05588099,-0.013733385,0.08861357,-0.008604261
TF_Brazil_CHN_IronOre_MT_roll21d,-0.0031616974,-0.027708659,0.033826772,0.06676491,-0.014002732,0.062246297,-0.057134517,0.04683449,-0.023155041,-0.023417538,0.063226365,0.030978518,-0.019686531,-0.007285183,0.0601688,0.0042679026,0.077087976,-0.013410046,0.033709798,0.1026759,0.09355905,-0.014146493,0.038312178,-0.05753596,0.03675861,-0.10708144,-0.0058219642
EMA_5,0.04797256,0.04809396,0.017311076,0.08426752,0.018889565,0.041780937,0.0028342674,0.053099666,0.007947557,-0.030221483,-0.030415663,-0.020400638,-0.009833539,0.00446645,-0.009767134,-0.01913828,-0.011700913,-0.021013921,-0.019447131,0.008256313,-0.04014984,-0.010625312,-0.0195044,-0.009382669,-0.0036282497,-0.0027332052,-0.004365107
EMA_12,0.049546093,0.048438817,0.008432255,0.08307717,-0.0014929535,0.044773005,-0.0037838651,0.04874095,0.022129828,-0.03415455,-0.03298366,-0.029963529,-0.007117903,0.00942374,-0.015160643,-0.017725036,-0.007979239,-0.021677852,-0.02126539,0.008744195,-0.024963068,-0.008262188,-0.016414728,-0.005824192,0.002531154,-0.006254308,-0.0010758601
EMA_26,0.05171133,0.047907792,-0.0045693293,0.07837147,-0.0267478,0.045179434,-0.0046861926,0.045812435,0.022501918,-0.028853936,-0.02080345,-0.026190946,-0.009201152,0.022828324,-0.017439045,-0.0074494504,-0.013315153,-0.02116021,-0.008406053,0.0020611535,-0.0158831,-0.0043509966,-0.0006776522,0.0053811334,0.008795689,-0.0014707941,0.0015748373
EMA_50,0.054248102,0.04567161,-0.01857876,0.06675264,-0.04513545,0.042832743,0.0067252857,0.048679642,0.0057405853,-0.017644508,-0.0049871085,-0.015111843,-0.011554567,0.037102997,-0.009539916,-0.004480783,-0.022184098,-0.018678058,0.00054731185,0.0020566962,-0.012942211,-0.009641639,0.0030267565,0.011618549,0.009831253,0.0068919705,-0.00048507925
MACD,0.0047246106,0.016538111,0.060988415,0.045446903,0.11324636,0.0112474365,0.002956719,0.027418418,0.004788534,-0.03383592,-0.06446188,-0.025733287,0.007298736,-0.05758714,0.0058281035,-0.05143182,0.021688623,-0.008661628,-0.06409628,0.032636963,-0.048163522,-0.020018952,-0.07563345,-0.052140944,-0.027460009,-0.023359409,-0.012246042
MACD_signal,0.0059279366,0.018865751,0.054538894,0.050271027,0.08871888,0.020160675,-0.019989567,0.01575913,0.05408614,-0.055808105,-0.09179307,-0.062775984,0.01952682,-0.06445879,-0.011392289,-0.057573307,0.041432656,-0.0104998145,-0.08247706,0.0420702,-0.0113380095,-0.010720968,-0.075837396,-0.05393523,-0.022154918,-0.039155677,0.00040247617
MACD_hist,-0.0018158306,-0.0017282253,0.030545551,-0.0008880917,0.08754332,-0.019177038,0.05706483,0.0352447,-0.11991124,0.04580043,0.05157609,0.08476474,-0.028269898,0.0029888053,0.043695476,0.0026800719,-0.043257613,0.0024255854,0.02968374,-0.015296253,-0.10205065,-0.027661556,-0.017737638,-0.008166813,-0.019649923,0.03315978,-0.034015704
RSI_14,0.00747702,0.0150406435,0.06705961,0.031729974,0.11974827,0.0011838982,0.018627953,0.04626337,-0.049689207,-0.012598436,0.00044439328,0.050050892,0.014547694,-0.021861318,0.004607686,0.01806998,-0.032266255,0.048718005,0.027890723,0.007753531,-0.008338992,0.0010781137,-0.01754073,-0.0019807094,-0.00729401,0.006784918,-0.003020758
Stoch_K_14,0.004997367,0.008986278,0.04968085,0.023919249,0.09693652,-0.010147106,0.03830414,0.03699499,-0.09215107,0.011895382,0.045465127,0.08497203,-0.017346952,0.010823469,0.015996879,0.042883627,-0.050043844,0.02954043,0.05628532,-0.0074623744,-0.03808388,0.032478552,0.034327902,0.012694513,-0.026553228,0.024700588,-0.013222802
Stoch_D_14,0.0058029746,0.009967065,0.05225343,0.027565783,0.10024419,-0.0061471774,0.037610143,0.04117196,-0.087373614,0.0051176213,0.033246495,0.07715051,-0.012493194,0.0060416246,0.020194242,0.027994921,-0.04426837,0.028105507,0.033248074,-2.2426291e-05,-0.044122633,0.015263956,-0.0008059079,-0.0019027586,-0.019568933,0.007389587,-0.021341313
Stoch_K_21,0.006168571,0.010287823,0.058352236,0.029095424,0.10807393,-0.00607592,0.035731915,0.04404917,-0.08130668,0.0011974333,0.02286476,0.062387444,-0.010668382,-0.008418316,0.021797316,0.016901255,-0.036220226,0.03288475,0.020985696,0.00088674796,-0.0319906,0.017804472,-0.016331157,0.0015278267,-0.01273978,-0.008492387,-0.03259852
Stoch_D_21,0.00691223,0.011147288,0.05966707,0.031992327,0.1077983,-0.0012477753,0.032761395,0.046350032,-0.07155114,-0.0064314753,0.007685291,0.050199606,-0.0045697372,-0.015502957,0.025654858,0.0025927252,-0.02859243,0.030986924,-0.002191562,0.008206454,-0.033611782,0.002011298,-0.048943,-0.0127274925,-0.0055933194,-0.025056282,-0.039660733
BB_mid_20,0.04965314,0.0471035,-0.0032472813,0.078253284,-0.027588772,0.045833062,-0.012363244,0.040714294,0.03824069,-0.036658388,-0.031831052,-0.038109295,-0.0041652443,0.016414953,-0.022737348,-0.010320429,-0.00523987,-0.019626573,-0.01388657,0.006872224,-0.004277006,0.0013057602,0.00021031995,0.0024715527,0.005203185,-0.005843174,0.0074558966
BB_upper_20,0.044618472,0.04891373,0.00026185808,0.06847085,-0.026566949,0.044928648,0.0040340144,0.05526231,0.04603929,-0.050225895,-0.018996626,-0.05839108,0.0161133,0.023362419,-0.025271531,-0.0070954408,0.005362975,-0.0070963986,0.011119109,-0.027191846,-0.0011893499,-0.0075417487,0.014405218,-0.0010154163,0.0079315165,0.0068247076,-0.008862818
BB_lower_20,0.050379697,0.03717567,-0.008420832,0.08237707,-0.025130058,0.040470205,-0.036955792,0.011203754,0.019978564,-0.0093319835,-0.0477831,0.00025643164,-0.036234587,0.0027726956,-0.015268505,-0.013983244,-0.021551989,-0.03690455,-0.05212927,0.060760967,-0.008617819,0.015373655,-0.022703381,0.007724803,3.0737847e-05,-0.025394235,0.032652203
BB_width_20,-0.0038888159,0.02144377,0.019881587,-0.010111286,0.0048685716,0.0059504355,0.055478286,0.06576265,0.04922357,-0.073016375,0.03676213,-0.077555045,0.081318386,0.03482701,-0.0040425383,-0.0055425856,0.032747492,0.028467081,0.10334026,-0.13178685,0.026370632,-0.06916721,0.060293775,-0.0143671315,0.003837287,0.03162143,-0.046669286
BB_pct_20,0.0037442325,0.008637606,0.05711192,0.02153975,0.10189294,-0.013352356,0.042947423,0.045370698,-0.09403994,0.019390954,0.037094664,0.07083826,0.0031295824,0.011216834,0.017155336,0.029748248,-0.0475722,0.04104455,0.048292667,0.004632047,-0.04224406,0.023151122,0.010500636,0.007428108,-0.021495152,0.0049407575,-0.026704898
BB_mid_40,0.051340256,0.044658262,-0.01856105,0.069044136,-0.05278354,0.042663526,-0.0028071988,0.039753735,0.013220851,-0.014421679,0.006313564,-0.009063138,-0.016681703,0.040756937,-0.018892419,0.015721606,-0.026141856,-0.023068616,0.018608617,-0.016287224,-0.01621326,0.00090195384,0.027823206,0.026996538,0.020699367,0.009852446,0.0017738596
BB_upper_40,0.04467695,0.04787221,-0.013943487,0.055905502,-0.049933705,0.041131042,0.0233974,0.05078941,0.026620042,-0.035949755,0.020566175,-0.040014148,0.017111553,0.051257275,-0.033457108,0.019004157,-0.023108235,-0.015379142,0.03350705,-0.058004875,-0.008273775,-0.0034129804,0.0345819,0.029721562,0.02759182,0.008967652,-0.03063693
BB_lower_40,0.049187027,0.026224876,-0.021842029,0.07382707,-0.043216657,0.0335135,-0.05018438,0.008319414,-0.0151154,0.029192427,-0.021653928,0.050367538,-0.074115366,0.010025193,0.013176795,0.0052784476,-0.024385344,-0.030731522,-0.0139944805,0.0649589,-0.026258543,0.008579941,0.0075964467,0.0144155435,0.0022249818,0.0087151015,0.060848054
BB_width_40,-0.0035576075,0.024422713,0.017723352,-0.014206369,0.00028856302,0.010349391,0.072775185,0.039085682,0.057587035,-0.08143305,0.040336337,-0.09583204,0.103289954,0.0440304,-0.045761883,-0.0071935738,-0.008726481,-0.0068240534,0.06953574,-0.13314858,0.021916317,-0.056543533,0.038061745,0.012127654,0.002849084,-0.014369334,-0.092554964
BB_pct_40,0.0063150367,0.01628069,0.06529249,0.036812115,0.110770814,0.00412216,0.02626057,0.0433927,-0.051958773,-0.012625651,-0.0068818755,0.021843627,0.03048394,-0.04133126,0.014471322,0.0044186,-0.020310098,0.04727846,0.0119780805,0.016440697,-0.00986169,-0.00064745883,-0.013654675,-0.03451094,-0.027431678,0.0036787267,-0.01805669
RealVol_5d,0.008100343,0.014244417,-0.0011453171,-0.008588992,0.016277948,-0.011849365,0.032179102,0.076799475,0.010342608,-0.009651585,0.027130049,-0.007739772,0.05889973,0.06392465,0.0068107145,-0.02130058,0.0038290073,-0.029125087,0.107291386,-0.065753944,0.0062158178,0.0050610127,-0.024333749,-0.07770225,-0.003787295,-0.0143591,0.006451458
RealVol_10d,0.0070021176,0.018872363,-0.0010043003,-0.018225092,0.015143348,-0.010333235,0.03902161,0.0984051,0.023941485,-0.015142882,0.02093233,-0.014443698,0.07766339,0.07256811,0.011872737,-0.033648353,0.004708947,-0.031405322,0.1307126,-0.0766496,0.00017311054,-0.01811033,-0.027590659,-0.087200284,0.01197098,-0.022140184,-0.0077339425
RealVol_21d,0.0070167826,0.025462221,9.1412345e-05,-0.024452329,0.010195367,-0.008206886,0.044939067,0.108212285,0.044221066,-0.03688284,0.01455901,-0.02732109,0.10337448,0.07718992,-0.0011620834,-0.042389292,0.014003004,-0.029897675,0.12508602,-0.07316527,0.012581723,-0.05390904,-0.033586603,-0.055010628,0.01762393,-0.04122762,-0.033287816
RealVol_42d,0.0091312565,0.030940715,-0.0010969543,-0.04266977,-0.005283262,-0.0035557053,0.045045495,0.08322962,0.061639853,-0.036352884,0.036015604,-0.029396035,0.095144965,0.06972543,-0.045959577,-0.04157192,-0.0067878338,-0.03479955,0.13690513,-0.06283842,0.01327996,-0.055406783,-0.0016893949,0.01840953,0.011813351,-0.07212563,-0.016977299
MOM_5d,-0.000613233,0.0031693107,0.03482797,0.00798922,0.08212981,-0.016877111,0.03652928,0.022384908,-0.09070821,0.039799407,0.055031657,0.08316642,-0.027552437,-4.402665e-05,0.016767781,0.04340164,-0.051210057,0.011581349,0.08954876,-0.033373658,-0.0785525,0.031354237,0.09793481,0.030211331,-0.051038127,0.05768441,0.010515391
ROC_5d,-0.00093714683,0.004530909,0.038466576,0.004107794,0.085129455,-0.010651309,0.041002993,0.027607199,-0.08626246,0.033325624,0.0569475,0.08147637,-0.022951663,0.016657934,0.0052883276,0.036933783,-0.04636964,0.02229159,0.10290127,-0.033099685,-0.05798445,0.036966316,0.096265085,0.021192968,-0.04727954,0.05750668,0.007969915
MOM_10d,0.00019293805,0.00552516,0.045231767,0.017052416,0.10517719,-0.013904922,0.040624514,0.031093664,-0.09033801,0.028565053,0.032117352,0.06716885,-0.023964988,-0.014420342,0.029813861,0.008640351,-0.036269944,0.0027776235,0.038729932,-0.015249798,-0.09281884,-0.0038954306,0.011444648,-0.0069288528,-0.03875971,0.038557146,-0.010100225
ROC_10d,-0.00023113453,0.007211251,0.050095614,0.013613394,0.10860203,-0.0070123286,0.04747046,0.037370965,-0.08230759,0.013973375,0.039348397,0.059593245,-0.012502181,-3.2550848e-05,0.016421868,0.0040128664,-0.027782276,0.02946247,0.061182633,-0.019223524,-0.058761533,-0.0035684844,0.0068194,-0.018069051,-0.041599356,0.045755986,-0.011085226
MOM_21d,0.002754023,0.010507185,0.055056263,0.031041441,0.11499968,0.0021213964,0.026172547,0.035870433,-0.041695807,-0.012761224,-0.03652794,0.0057823085,-0.002140622,-0.041961845,0.02001138,-0.049620844,0.008082325,-0.008331353,-0.057547312,0.030838344,-0.07418231,-0.03726688,-0.10249297,-0.055348404,-0.017664803,-0.014931968,-0.04250306
ROC_21d,0.0016390894,0.012198892,0.058580503,0.025668906,0.115789026,0.010029295,0.034370646,0.0451878,-0.030306218,-0.03721532,-0.016842538,-0.009382216,0.018689873,-0.033988666,0.008682931,-0.046512153,0.010288048,0.034589015,-0.014490743,0.0007445149,-0.03018344,-0.05263633,-0.084850445,-0.05170109,-0.027690558,-0.004530194,-0.04745518
MOM_42d,0.005340184,0.020012436,0.05679528,0.046337698,0.090709746,0.020941537,-0.021681493,0.0056944303,0.053965155,-0.032824934,-0.06487988,-0.045921046,0.028052662,-0.072274655,-0.0099791465,-0.01489688,0.010706817,0.0061346237,-0.004121624,0.018548382,0.022379348,0.031090287,0.06963812,-0.013905438,-0.06567434,0.0051119737,0.04590197
ROC_42d,0.0016670176,0.020384168,0.058208045,0.037262097,0.089367464,0.0261352,-0.012286198,0.01684733,0.056368977,-0.06724466,-0.045215473,-0.04648144,0.036329657,-0.060633782,-0.03220584,-0.012983432,-0.013729585,0.02542524,0.02308451,-0.020079998,0.050377123,0.0019075488,0.06940789,-0.012830548,-0.07275584,-0.019868845,0.033770308
MOM_62d,0.007505974,0.02383934,0.05673887,0.06526429,0.078986175,0.018255256,-0.034613546,-0.0046391073,0.055158377,-0.04517203,-0.032069452,-0.016032027,-0.025449444,-0.03391025,-0.060955964,0.03680284,0.018251944,-0.040268354,-0.0018974767,-0.039687574,-0.10175098,0.04399641,0.017693646,0.021142215,0.011232355,-0.01427344,0.014584866
