,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27
TF_AUS_CHN_IronOre_MT_lag42d,-0.050506335,-0.008350878,0.013900757,0.009739349,-0.004030681,0.022897087,-0.025003303,-0.010691071,-0.028518386,-0.02521228,0.040260192,-0.019833602,0.0037224474,0.039049007,0.0016186666,0.017013408,0.062176812,0.008812577,0.018843291,0.024954284,-0.038406264,-0.0002159915,-0.007522799,-0.058863647,0.035631586,-0.0037194532,-0.013765923
TF_AUS_CHN_Coal_MT_lag1d,0.03274319,0.0062980265,0.007053493,-0.015834423,0.0066797948,-0.018127892,-0.009100072,0.022342702,0.00245405,0.021987252,-0.030018795,-0.012045337,0.0014619352,0.013487949,-0.0097663095,0.012031194,0.0034447787,0.041932307,-0.029603297,0.011086498,0.017139867,0.00548808,-0.010817524,0.00992981,-0.040586263,-0.036477257,-0.043448772
TF_AUS_CHN_Coal_MT_lag5d,0.033214483,0.0056637917,0.0052896407,-0.014703176,0.0042105424,-0.020690924,-0.010734233,0.019160694,0.0066880244,0.018735828,-0.02235289,-0.02068104,-0.005254611,0.0055636,-0.013126917,0.012493582,0.005717488,0.037350994,-0.01953481,0.011646548,0.026396165,-0.01652883,-0.019970633,0.014010131,-0.023805501,-0.01972719,-0.028752238
TF_AUS_CHN_Coal_MT_lag10d,0.03361082,0.0048940685,0.0031706763,-0.013912016,-0.0003028784,-0.02097604,-0.012638181,0.015832711,0.011765485,0.0225617,-0.013533556,-0.02527495,-0.006325023,0.0019921176,-0.01618768,0.01178209,0.010528647,0.040652398,-0.013401023,0.023919998,0.028977748,-0.025990717,-0.019546842,0.0281229,-0.032643784,-0.027182562,-0.022413835
TF_AUS_CHN_Coal_MT_lag21d,0.03417773,0.003896142,0.0023062832,-0.013509518,-0.000987503,-0.015333226,-0.012396337,0.014121538,0.009901627,0.028004434,-0.006882748,-0.015021938,-0.021327429,0.010817451,-0.01980595,0.017161377,0.0066193906,0.029388903,0.003131898,0.03489298,0.017492948,0.0030897039,0.012325733,0.024983583,-0.036598895,-0.03963335,-0.043442897
TF_AUS_CHN_Bauxite_MT_lag1d,0.01887829,-0.023733001,0.003417905,0.016444983,-0.017844625,-0.0036612342,0.01163519,0.03169573,0.022653883,-0.009259307,0.0050935433,0.077616885,-0.030242456,-0.0067001176,0.024025178,0.020025108,-0.010175517,0.02988404,-0.008799743,0.05673499,-0.03274382,-0.0069333855,-0.026787637,0.05887224,-0.015724406,-0.058457784,-0.08570385
TF_AUS_CHN_Bauxite_MT_lag5d,0.018398887,-0.023875063,0.004643448,0.014879992,-0.014951593,-0.003926038,0.009971697,0.038717307,0.011690787,-0.011730393,0.0034170907,0.08156208,-0.03419484,-0.004824675,0.027129183,0.030087152,-0.009723346,0.025710382,-0.0040920936,0.043827247,-0.018797208,-0.039663408,-0.029332668,0.052781902,-0.014339953,-0.049050234,-0.05451262
TF_AUS_CHN_Bauxite_MT_lag10d,0.017583672,-0.023981348,0.00330547,0.014892854,-0.017207464,-0.0070082694,0.0047525177,0.04649608,0.007876736,-0.019023996,-0.0022003336,0.06713354,-0.026164658,-0.016702877,0.024013195,0.033901192,-0.008707299,0.044058207,-0.00094411604,0.039489225,-0.03012365,-0.065023325,-0.044975713,0.029691601,-0.03929872,-0.046112947,-0.014150657
TF_AUS_CHN_Bauxite_MT_lag21d,0.016327878,-0.023503793,0.0074345376,0.00025949383,-0.025052248,0.012535926,-0.0035047794,0.049804375,0.0090934,-0.00345145,-0.026417647,0.063499555,-0.013678923,-0.0041046087,0.038994007,0.02675076,0.014982726,0.021105867,-0.016317345,0.0055278963,-0.024977878,-0.06740844,-0.01021146,-0.018143607,-0.046685413,-0.09799563,-0.043041915
TF_AUS_JPN_IronOre_MT_lag1d,-0.015798775,0.004690128,0.0008649449,-0.0015826283,-0.0031230694,0.01071909,-0.012556203,-0.005575457,-0.009618228,-0.009732932,0.0026356904,0.0035630022,-0.023096902,0.0068344097,0.061551165,0.03059116,0.029461056,-0.041266385,-0.000849383,0.081204146,-0.022906465,-0.034433726,-0.031896215,0.02452567,-0.09897253,0.026781073,-0.04930884
TF_AUS_JPN_IronOre_MT_lag5d,-0.015548291,0.004913669,0.002058479,-0.0042221174,-0.003490202,0.0113879815,-0.011932548,-0.0046501453,-0.006187542,-0.007534864,0.0024790892,0.0016480562,-0.015188183,0.017333217,0.05417207,0.03352456,0.020310992,-0.042284727,0.008748199,0.06295143,-0.0072506294,-0.044376694,-0.05169639,0.026160205,-0.07978369,-0.0037093754,-0.03810753
TF_AUS_JPN_IronOre_MT_lag10d,-0.015099607,0.005066117,0.000612233,-0.0044596493,-0.0028514005,0.0070460793,-0.012342975,-0.008747444,-0.0052023777,-0.0060460875,0.005755349,-0.005205964,-0.007641144,0.028289696,0.041937888,0.039104242,0.020425607,-0.033659086,-0.002363074,0.041440725,-0.005226727,-0.031216132,-0.048338234,0.0327115,-0.08153982,-0.03228368,-0.052149147
TF_AUS_JPN_IronOre_MT_lag21d,-0.014700155,0.0061992425,0.0024303463,0.0032969888,0.006843307,0.0030280005,-0.010486729,-0.011013258,-0.016399909,-0.0028051997,0.010793206,-0.014283498,0.0037610175,0.028032357,0.007895613,0.036778796,0.00901014,0.003956087,-0.01579235,-0.019053875,0.004195175,-0.037037153,-0.03104028,0.02692394,-0.07419829,-0.049361736,-0.021427786
TF_AUS_SKorea_IronOre_MT_lag1d,-0.00144352,0.00627778,-0.00423338,0.009558572,0.024573123,0.0201012,-0.01663558,-0.02440953,-0.018667268,-0.0038378136,-0.009209088,0.018708656,0.010225847,-0.04693275,-0.01833601,0.08962446,-0.011588591,-0.003956997,-0.038881887,0.008992006,-0.011381634,0.012085844,0.031167045,0.03336456,0.04803845,-0.02666015,-0.026415521
TF_AUS_SKorea_IronOre_MT_lag5d,-0.0011949746,0.006464759,-0.004071922,0.010789678,0.022671051,0.021647869,-0.018494133,-0.021180205,-0.018910341,-0.0071657686,-0.014131292,0.017195212,0.010767517,-0.036669016,-0.023596326,0.072187975,-0.014828581,-0.009525115,-0.044962212,0.008256208,-0.012708368,0.012777775,-0.011252518,0.01286482,0.040513568,-0.0038404982,-0.027632762
TF_AUS_SKorea_IronOre_MT_lag10d,-0.0019008025,0.006815467,-0.0071974783,0.014965125,0.018627122,0.01827498,-0.022668364,-0.024428492,-0.018511308,-0.008228392,-0.014413289,0.0071691885,0.008046491,-0.036855772,-0.020908395,0.04569916,-0.00406506,0.0034619977,-0.041290663,0.021517891,-0.01194484,-0.013201496,-0.04305147,0.013599082,0.052321035,0.019578403,0.015033796
TF_AUS_Taiwan_IronOre_MT_lag1d,-0.0077651804,0.01885129,0.0038568084,0.0010699114,0.0270759,0.009669803,-0.032063063,-0.027478581,0.011531903,-0.024089253,0.0070879115,0.017021839,0.037055317,0.04132725,0.010032802,0.06182022,-0.023694582,0.052586425,-0.040948413,-0.006980836,-0.06875235,0.0035582653,0.041254163,-0.03478084,0.1086254,0.04463059,-0.0127429245
TF_AUS_Taiwan_IronOre_MT_lag5d,-0.0073726308,0.018827405,0.004899511,-0.00019940722,0.021962529,0.014922395,-0.037011728,-0.027618444,0.01419007,-0.02307378,-0.0009218783,0.022001624,0.03711867,0.049335428,0.0063760295,0.039585788,-0.020684196,0.033204637,-0.048314847,-0.014426115,-0.03909228,0.0152082965,0.02804066,-0.04204683,0.106072046,0.027997136,-0.031108303
TF_AUS_Taiwan_IronOre_MT_lag10d,-0.006859985,0.018471923,0.0034332762,0.0020760705,0.017756306,0.012635544,-0.04042497,-0.02900636,0.014472791,-0.021661485,0.0023238058,0.020339115,0.025141653,0.037965417,0.0057968297,0.02888434,-0.018091032,0.007875826,-0.010331073,-0.024512237,-0.03499735,0.008242825,-0.014428821,-0.04811469,0.07327515,0.044900823,-0.033266865
TF_Brazil_CHN_IronOre_MT_lag1d,-0.00084242277,-0.011448007,0.012909282,0.027892612,-0.0008271782,0.019195551,-0.023279719,0.017547049,-0.0069043525,-0.0055676876,0.04155171,0.026836844,-0.031536553,0.0015786411,0.026041843,-0.023186035,0.047516767,0.04462736,0.028974056,-0.037919294,0.039828118,0.0052695014,0.045433667,-0.038159713,0.029138727,-0.05433669,-0.032383125
TF_Brazil_CHN_IronOre_MT_lag5d,-0.0012183337,-0.011069511,0.013817694,0.029106576,-7.094018e-05,0.020891268,-0.023514437,0.02222247,-0.013905158,-0.011126402,0.033518095,0.023298204,-0.023631679,-0.0065983823,0.03063746,-0.004911559,0.03153519,0.012520095,0.033220578,-0.04343657,0.036676314,-0.0051021343,0.013395221,-0.041807253,0.0043144007,-0.054218482,0.0077002957
TF_Brazil_CHN_IronOre_MT_lag21d,-0.0013606704,-0.010630629,0.01122867,0.020711534,-0.017166317,0.02662645,-0.023524174,0.016637923,-0.0070798597,-0.020281497,0.012695227,0.00026069616,0.010258981,-0.0025066677,0.012649137,0.018430904,0.030697186,-0.034050107,0.007089455,-0.04890506,0.018722286,0.0027238752,0.014420608,-0.0012421277,-0.0050886427,-0.008521652,-0.03399558
TF_Brazil_CHN_IronOre_MT_lag42d,-0.0014455455,-0.009395184,0.0097535,0.00793599,-0.020730043,0.02095085,-0.008050383,0.00669633,-0.02438316,0.00028372413,0.024789263,-0.007618515,0.029832754,0.022198917,-0.014900876,0.0023828405,0.0041539664,-0.042628527,-0.0344889,-0.05227087,-0.03944455,0.012940382,0.019677611,0.030400839,0.05394563,0.024929393,-0.04429975
TF_Brazil_SKorea_IronOre_MT_lag1d,-0.016515845,-0.025507338,0.029550353,-0.015557474,-0.0093146395,0.0050469767,-0.036884315,-0.028252607,-0.01838589,-0.024366817,0.034354243,-0.0551425,-0.037595265,0.082466885,0.07240761,0.048576463,-0.08150217,0.058122337,-0.13286279,0.061584745,-0.007573238,-0.028427389,-0.015539452,0.07663125,-0.12880169,-0.067914374,-0.03905435
TF_Brazil_SKorea_IronOre_MT_lag5d,-0.016271146,-0.025254017,0.030768065,-0.017190348,-0.008329375,0.005320037,-0.037257493,-0.032783724,-0.014100179,-0.015506881,0.0320718,-0.05514045,-0.039829157,0.08136074,0.08718171,0.04929231,-0.07975903,0.040356778,-0.13284425,0.04929573,0.006361772,-0.017650533,-0.008656993,0.075670585,-0.117345124,-0.061994612,-0.057872724
TF_Brazil_SKorea_IronOre_MT_lag21d,-0.014496518,-0.023973558,0.036038484,-0.009559161,0.0048692315,-0.01073714,-0.03017162,-0.033365294,-0.010327178,-0.009938713,0.02160615,-0.061618213,-0.032702126,0.08017974,0.094324544,0.046457533,-0.053798903,-0.012843807,-0.045294847,0.002437486,0.01662027,0.011361459,-0.04841341,0.03165973,-0.08183061,0.015122579,0.0029161633
TF_Brazil_Taiwan_IronOre_MT_lag1d,-0.0013222094,-0.0053182086,-0.016275182,-0.057482414,0.036976546,0.013160357,-0.05997782,0.088189445,0.061731983,-0.019520404,0.13470307,-0.031516127,-0.011267087,0.065448776,0.066542156,0.03602688,-0.038600102,-0.0363682,-0.10418601,-0.027930532,-0.022206403,-0.0042799073,-0.054250166,-0.04499045,-0.029343028,-0.022349823,0.06733994
TF_Brazil_Taiwan_IronOre_MT_lag5d,-0.0009960295,-0.005366503,-0.014290265,-0.059695162,0.038046278,0.012985448,-0.062614635,0.09043562,0.0627968,-0.020794677,0.1340817,-0.03363003,-0.0068478184,0.06900926,0.075850144,0.03652739,-0.03917684,-0.029125249,-0.09091414,-0.026365621,-0.016305627,-0.0021904863,-0.057430048,-0.01959359,-0.013606912,-0.010596932,0.063568324
TF_Brazil_Taiwan_IronOre_MT_lag21d,0.0011175242,-0.0047109737,-0.0034660357,-0.06689572,0.04040226,0.020866476,-0.071805574,0.08263253,0.057107534,-0.016770791,0.12640207,-0.03927443,0.020966645,0.078456335,0.07735105,0.03396338,-0.06336749,0.0001369526,-0.05287339,-0.04216454,-0.017427342,0.0024300127,-0.10067532,0.051266775,0.023550168,-0.033106465,0.042240467
Guinea_CHN_Bauxite_Import_MT_lag1d,0.018823838,-0.026054818,0.011096211,-0.018603493,0.003105384,-0.010333694,0.015665958,0.00029749592,0.0018841855,-0.015798388,-0.009811434,-0.018104782,0.018569816,-0.020637602,0.0031424153,-0.0013126287,-0.01162578,0.013440484,-0.016561843,-0.012544871,-0.014374601,0.036102295,-0.011288002,-0.005061314,0.0458199,0.08698034,-0.010771256
Guinea_CHN_Bauxite_Import_MT_lag5d,0.019043325,-0.026229778,0.011388895,-0.019944668,6.967758e-05,-0.010271103,0.013827716,0.00044136593,0.008132421,-0.017497221,-0.019515194,-0.015242751,0.019256068,-0.027641775,0.005764417,0.0016314419,-0.01644822,0.016192973,-0.005197803,-0.0044768597,-0.014102572,0.041958652,-0.017180976,-0.017754816,0.009051901,0.06329779,-0.010137405
Guinea_CHN_Bauxite_Import_MT_lag21d,0.019110529,-0.025572436,0.0137381805,-0.022873338,-0.0013484389,-0.0116110975,0.0113627855,-0.006741813,0.016831351,-0.0131560825,-0.01852909,-0.0063256943,0.01960242,-0.03414507,0.00483575,0.030916974,-0.02206424,0.0028028365,0.026897715,0.03784324,-0.0142197395,0.02756456,-0.009585459,-0.01824325,0.018502504,0.068493724,0.006189447
Guinea_Bauxite_Cape_Export_MT_lag1d,0.017067123,-0.025118785,0.0113349985,-0.015440842,-0.00048149496,-0.008393769,0.013197721,0.002171557,-0.0026393184,-0.019765036,-0.006719001,-0.016735267,0.015931727,-0.024719069,-0.00682898,-0.006874475,-0.0017983122,0.009444408,-0.021106362,-0.012346127,0.0014507866,0.028861463,-0.016901623,-0.011103108,0.059856825,0.09849986,-0.024791023
Guinea_Bauxite_Cape_Export_MT_lag5d,0.01672642,-0.024581505,0.009840316,-0.016321993,-0.0014134971,-0.009891681,0.010494573,0.0023454665,0.0011617573,-0.021080686,-0.0153228585,-0.017919037,0.019131275,-0.032685943,-0.00045240196,0.0011662241,-0.015040405,0.018028168,-0.00032249815,-0.006430606,-0.0054820823,0.04044213,-0.018133897,-0.022841891,0.015305303,0.07702241,-0.013366184
Guinea_Bauxite_Cape_Export_MT_lag21d,0.016831385,-0.024127161,0.012786755,-0.022882007,-0.005396306,-0.008436459,0.009427411,-0.0055664214,0.010108775,-0.0115083745,-0.017803643,-0.004979579,0.0151221305,-0.04115619,0.0017799056,0.028981194,-0.025180025,-0.003055159,0.035168644,0.035007942,-0.017233592,0.02858883,-0.015800592,-0.028306203,0.018649325,0.06776019,0.0020125303
Cape_Fleet_DWT_mn_SIN_lag21d,0.07015002,-0.044839837,0.02605086,-0.023439845,-0.0036568837,-0.022652157,0.002547718,0.029532503,0.024466807,0.006656141,0.010404174,-0.003013347,0.0042277854,-0.0039912253,-0.0033925928,0.0146057485,0.0018658409,0.00026303396,-0.01689464,0.009831542,-0.0041396623,-0.0037908482,-0.0025172615,-0.014964458,-0.0026808202,0.018576426,-0.009465209
Cape_Fleet_DWT_mn_SIN_lag42d,0.07005871,-0.04516353,0.025423884,-0.02399199,-0.0039258655,-0.022591054,0.002323794,0.028456515,0.025522996,0.007888478,0.010979213,-0.0025434315,0.005805525,-0.002539097,-0.0063491417,0.01673032,0.00045849616,-0.0040519745,-0.014162219,0.004964732,-0.0055815843,0.00034012916,-0.0047237272,-0.017348893,-0.0057000397,0.014301004,-0.009346581
Cape_Fleet_DWT_mn_SIN_lag62d,0.069909,-0.0454843,0.02505978,-0.024232829,-0.003154639,-0.0232959,0.0023742102,0.028583398,0.02503708,0.0083422335,0.011732875,-0.00255199,0.00579333,-0.0013331032,-0.005785963,0.012796152,0.0024162326,-0.00032866967,-0.01754497,0.006575981,-0.007357653,-0.0015234541,-0.0039936895,-0.013860567,0.00010705419,0.015644189,-0.008083544
Cape_Fleet_Growth_YoY_pct_lag21d,-0.048711363,0.059615258,-0.021642387,-0.012457067,0.010617632,0.011921462,0.008799974,0.028994963,0.03534195,-0.03758805,0.063213095,0.01397712,-0.0019637314,0.054692768,0.035550524,-0.031764735,-0.03314626,-0.0062265764,0.0058040232,-0.010644302,-0.039179634,-0.04176197,0.017680163,-0.022465792,-0.042656768,0.022587916,0.024459574
Cape_Fleet_Growth_YoY_pct_lag42d,-0.045168925,0.06074404,-0.020572016,-0.018331949,0.008695882,0.013386454,-0.0011627494,0.029479785,0.045989554,-0.045928083,0.071077816,0.01799349,0.01212031,0.045636952,0.033465534,-0.038391117,-0.039977774,-0.02792221,0.013134771,-0.029510463,-0.03876901,-0.03229663,-0.0071134423,-0.025000408,-0.030280288,0.002118692,0.030661862
Cape_Fleet_Growth_YoY_pct_lag62d,-0.041848432,0.061059467,-0.02092161,-0.023891075,0.0071364916,0.004120578,-0.009671648,0.02995994,0.040137574,-0.042954233,0.08422662,0.031817608,0.027986651,0.045550663,0.032414433,-0.04543964,-0.050470907,-0.022575302,0.0038668856,-0.03730925,-0.0477305,-0.020065749,0.005110452,-0.0045829755,-0.014797557,-0.0007929396,0.05130532
Cape_Deliveries_No_SIN_lag21d,-0.050038498,0.028633045,0.005599556,-0.0045251884,-0.0048066736,0.007575498,0.010494409,-0.042528663,-0.01384291,0.007749239,0.021590363,-0.020349683,0.029281477,0.024681788,-0.086852714,-0.0032929245,-0.037075903,-0.0055446974,0.0017577532,-0.010292935,-0.037357397,0.096414044,-0.07821334,-0.07043697,-0.079168454,-0.057891678,-0.035203356
Cape_Deliveries_No_SIN_lag42d,-0.048697263,0.030421495,0.0049091256,0.0073009864,0.01186523,-0.013347975,0.0058752494,-0.0005295848,-0.005990524,-0.027824383,0.0050174473,-0.012982254,-0.022273354,-0.025712617,0.082082935,-0.043468688,0.002822073,0.0684247,-0.062399592,0.14623138,0.019635016,-0.043173555,0.030924544,0.08043098,0.04092396,0.059790485,-0.0288289
Cape_Atlantic_at_sea_ballast_lag1d,0.040619,-0.051649965,0.03712829,0.010652677,0.020824019,-0.030065281,0.009145016,-0.017356833,-0.01632554,0.02948245,0.055953853,-0.015712112,-0.06154453,0.006594975,0.027814778,-0.083178915,0.03593925,0.04957615,0.02513913,0.013762327,0.006896087,0.043592613,-0.031739842,-0.04525577,0.042820383,0.0051029148,0.00988673
Cape_Atlantic_at_sea_ballast_lag5d,0.040628035,-0.051529266,0.037953347,0.02013556,0.026649252,-0.029790068,0.008592767,-0.0043955594,-0.016360447,0.012620019,0.0379136,-0.016842354,-0.0447944,-0.0048796665,0.042178754,-0.085090555,0.024912154,0.05664631,0.011887241,0.004630535,0.02483612,0.04218509,-0.028389355,-0.058983624,0.012187245,-0.010694229,-0.012066874
Cape_Atlantic_at_sea_ballast_lag10d,0.040493686,-0.050849106,0.038908727,0.026579669,0.028323926,-0.020373402,0.0047273645,0.007344908,-0.0057659675,0.0011880499,0.004209697,-0.019234695,-0.020134155,-0.013250432,0.0562135,-0.07449387,0.0031437525,0.04600948,-0.006432421,-0.006938349,0.055315446,0.036260497,-0.014562864,-0.06506103,-0.017184865,-0.02751026,-0.034086607
Cape_Atlantic_at_sea_ballast_lag21d,0.04012553,-0.049909458,0.03430479,0.027326578,0.01068064,3.17823e-05,-0.012368125,0.018355079,0.034612283,-0.010095142,-0.04569039,-0.031279698,0.024054255,-0.029229093,0.051959284,0.0019047582,-0.036119975,0.0037484283,0.00015461355,-0.024466043,0.08563313,0.01632507,0.017326305,-0.042627286,-0.087874494,0.011544751,-0.0014172604
Cape_Atlantic_at_sea_laden_lag1d,0.039551828,-0.06086095,0.03781466,0.034327008,-0.00031531142,0.002640547,0.0044874097,0.023942437,0.018352518,-0.0016633768,-0.03729281,-0.01221011,0.015353916,0.007025906,0.056259822,-0.0111295525,-0.019286472,0.0012489643,0.025188997,-0.02478039,0.03364574,-0.018596329,0.006769907,0.0025625278,-0.073506705,-0.024760691,0.037502192
Cape_Atlantic_at_sea_laden_lag5d,0.039270986,-0.0606876,0.03703973,0.03251435,-0.006111269,0.006759039,0.0029158003,0.021288378,0.026618794,-4.109064e-05,-0.04494705,-0.01761638,0.017575948,0.0032076135,0.046832938,0.0044389525,-0.016457938,-0.020236136,0.014941483,-0.029261423,0.032271806,-0.034212023,0.008788063,0.015183406,-0.0625415,-0.026201768,0.055061463
Cape_Atlantic_at_sea_laden_lag10d,0.038853057,-0.060599465,0.035583664,0.028866457,-0.0138524175,0.008423551,0.0013014743,0.017208721,0.033110626,-0.0018822934,-0.046325408,-0.016817229,0.0114529515,0.00786676,0.023808973,0.020267127,-0.0076640476,-0.03819444,0.014313801,-0.032817088,0.01902637,-0.039357405,0.019315952,0.030413488,-0.05022776,-0.012250263,0.051278852
Cape_Indian_at_sea_ballast_lag1d,0.033235043,-0.04491434,0.029050155,-0.009575229,-0.023405235,-0.027994895,0.0019286642,-0.03058397,0.020160953,0.05584536,0.06221596,0.002016253,-0.06688726,0.07470509,-0.04826426,-0.048728943,0.034664657,-0.0060218778,0.013020652,0.06404889,-0.052951798,0.036234766,-0.013468645,0.0059221657,0.08151756,0.006006462,0.053660847
Cape_Indian_at_sea_ballast_lag5d,0.033361107,-0.044816244,0.032934457,-0.006032043,-0.013169408,-0.02858522,0.0080123525,-0.023168838,0.002482687,0.054824296,0.07058639,0.006051335,-0.07490768,0.06498893,-0.019520372,-0.08274489,0.04177743,0.022927353,0.015804082,0.065408856,-0.029753324,0.05189942,-0.0075414805,-0.018901432,0.09761997,0.005879426,0.031001087
Cape_Indian_at_sea_ballast_lag10d,0.03355083,-0.044774495,0.03701402,0.0051263357,0.0024323303,-0.030955588,0.013774574,-0.008229488,-0.018134493,0.04271915,0.07207834,0.0065608616,-0.069182694,0.040051375,0.02074716,-0.102279805,0.040575627,0.054580633,0.028138436,0.047120787,-0.007662729,0.05189917,-0.02931465,-0.056299306,0.06806941,0.009271832,-0.009642023
Cape_Indian_at_sea_ballast_lag21d,0.03370585,-0.04327613,0.04278577,0.022837415,0.017666653,-0.018684369,0.012734557,0.021678355,-0.011395552,0.006736869,0.008892689,-0.002340089,-0.022129988,0.003004081,0.07458983,-0.08507114,0.009231943,0.04333635,0.0014844594,0.0024143984,0.08531341,0.02071701,-0.037728924,-0.0901694,-0.006968591,-0.031275727,-0.020301308
Cape_Indian_at_sea_laden_lag1d,0.044728797,-0.047363117,0.03913763,0.017091844,-0.01359702,-0.0032616146,-0.031194752,0.026085375,0.029164046,-0.010972878,-0.038727473,0.011813927,0.024950646,0.009279086,-0.015201472,0.028269555,0.013947526,-0.031455126,-0.0012725604,0.021950977,0.0053571574,-0.04559664,0.028678775,-0.018172141,-0.012040574,0.03223926,0.02460402
Cape_Indian_at_sea_laden_lag5d,0.044668272,-0.04710583,0.03843033,0.013890195,-0.017162716,-0.0043321075,-0.03145115,0.02588814,0.026959375,-0.008558044,-0.034357376,0.01418173,0.019296132,0.018442735,-0.023548996,0.033277422,0.019457154,-0.047442377,0.002333145,0.021788377,-0.013161719,-0.044773955,0.039679505,-0.0035466705,-0.01477367,0.049975976,0.032555316
